"","CabFra_acclim_r1","CabFra_accfreeze_r1","CabFra_freeze_r1","CabFra_warm_r1","Chard_acclim_r1","Chard_accfreeze_r1","Chard_freeze_r1","Chard_warm_r1","Riesl_acclim_r1","Riesl_accfreeze_r1","Riesl_freeze_r1","Riesl_warm_r1","Sangio_acclim_r1","Sangio_accfreeze_r1","Sangio_freeze_r1","Sangio_warm_r1","Tocai_acclim_r1","Tocai_accfreeze_r1","Tocai_freeze_r1","Tocai_warm_r1","CabFra_acclim_r2","CabFra_accfreeze_r2","CabFra_freeze_r2","CabFra_warm_r2","Chard_acclim_r2","Chard_accfreeze_r2","Chard_freeze_r2","Chard_warm_r2","Riesl_acclim_r2","Riesl_accfreeze_r2","Riesl_freeze_r2","Riesl_warm_r2","Sangio_acclim_r2","Sangio_accfreeze_r2","Sangio_freeze_r2","Sangio_warm_r2","Tocai_acclim_r2","Tocai_accfreeze_r2","Tocai_freeze_r2","Tocai_warm_r2","CabFra_acclim_r3","CabFra_accfreeze_r3","CabFra_freeze_r3","CabFra_warm_r3","Chard_acclim_r3","Chard_accfreeze_r3","Chard_freeze_r3","Chard_warm_r3","Riesl_acclim_r3","Riesl_accfreeze_r3","Riesl_freeze_r3","Sangio_acclim_r3","Sangio_accfreeze_r3","Sangio_freeze_r3","Sangio_warm_r3","Tocai_acclim_r3","Tocai_accfreeze_r3","Tocai_freeze_r3","Tocai_warm_r3"
"Kinase - IRAK family",2.29968601784952,2.18749475673442,-1.01755821563963,0.834887155974111,1.66353544707154,2.89992632308831,-1.57438620444218,-0.929913475005357,2.67009295179597,1.17115806642362,-1.90782730252334,-0.856971728082849,0.129756029935673,0.365843251470696,-1.57608136773639,-2.87303838981417,1.5764208155151,-0.161058362267505,0.373463076968185,1.15258793778185,2.4913652271022,0.51845853249694,-1.80197545106307,0.271937820930954,2.55192451942653,2.23315507968778,-4.01761333981488,-0.325089389406201,1.93574775691433,1.6265546564476,-1.90546479144964,-0.104641811522862,-0.890945604523081,1.08665659553705,-0.828161419732039,-2.29305962549422,3.2001832369427,1.48656265868648,-2.28841257990319,1.04491192735043,2.68412049933505,2.0821058055572,-2.22226262402362,0.0694607845988979,3.34128415703117,0.301499320093869,-1.72320023313357,0.232027773442744,1.36210329016383,2.08393887661989,-1.87687609503175,0.52917576755907,-2.1507093341114,-1.77538720322152,-2.78681121406405,1.72076039901526,0.92366804358712,-1.64254678587579,0.319919651421883
"Kinase - Wnk family",-1.33711624730301,-0.418546393564436,0.984444815967387,-0.932133753650519,-0.388441473396774,0.21603548022366,0.17149260814299,0.0731641021787874,-0.628609421756418,-1.08845598400249,0.187118361714127,-0.295356990086249,-0.143457539971444,1.56647758748267,0.596347392203476,0.652811169436671,0.56312229300323,0.806920050573615,-1.75407379269614,-1.30496192780218,-1.54164643554338,0.2125407250321,0.0649203821732626,-1.54532626268642,0.576859231733989,0.548703632497185,1.08714870577704,-0.360875325190589,-0.0498200679117997,-0.458355298806673,0.383175215952894,0.108138728080725,1.35337499434903,-1.55030103113742,0.798261708217763,0.0543770156319285,0.325570382648591,0.993275140342288,0.818614241980987,-1.19897659729732,-1.19002297146226,0.568062562829852,-0.0280258254372139,-1.71333701961642,0.201502028222175,1.38675719802578,0.856203189408184,0.000721781306573197,-0.896299249029132,-1.34208469945009,0.592929694971863,0.161138232949819,0.378491613464123,0.733896283736135,0.276287216700485,-0.831341297632784,1.57484478537659,0.877322787632065,-1.0790489489906
"Lipid biosynthesis protein - Component type",1.5567460269777,-1.91522139588792,-1.37470835957448,2.12672010268665,2.07584869398352,-1.09935800876496,0.855616537313783,1.16460077326652,0.544097326313655,-1.42904060317449,-0.455675538905516,0.673348273465959,0.754161672528651,-2.66117727478735,-1.40046646748158,2.42843604960898,0.116240837609145,0.316700240321817,2.07309170254937,1.93679449324044,1.3524025584978,-2.17748943586049,-1.27154902576561,2.47643512054198,-1.0826536602592,-1.22898951048583,0.0203750718032364,2.74369664877979,0.10252738931144,-1.0378254767189,-0.726069358761346,0.544596786282964,-0.692299645662757,-2.34939188461558,-0.903147184972585,1.3448497643577,-0.458201665877552,-3.53983982353582,-1.55835918774391,2.98928646954148,1.4159199981663,-2.72810078283686,-1.66782276882212,2.21778589512268,1.37893975530555,-1.52059809805034,0.331686011770204,2.95078629440656,2.21271683088189,-0.277841783998198,-1.39513347434472,-0.158098095807798,-0.471816699440008,-1.29863934743241,1.78989128164725,1.72809483475685,-3.47562212221608,-0.894991009337551,1.17230059652618
"Matrix",-0.790070532067964,-1.30444339094043,-1.58673600000606,1.17167381327156,0.0821240586567757,0.35528804601124,-1.08975181419585,-0.684498384587926,1.03623105647076,-0.849148086720513,0.348543130121931,-1.30286892317555,-0.824322503533559,1.72768677923022,-0.931043724192153,-1.06915087934594,-0.200143796830309,1.27733986731518,-1.42833171076256,-0.312878398798192,0.139836363405299,-1.11674654338671,0.118506670185181,1.7927528404743,-0.0926811261899432,1.11562003975666,1.55173324008587,1.81746052254221,0.558305510948781,0.607803837344275,1.09714533797484,-2.98083638957675,2.12390532912859,-1.36654311526208,-1.08128940219447,-2.78899443502152,-0.453659835777618,-0.504030912615782,-0.369365498361435,0.729276144121516,-0.366370864956035,-0.162043602965405,-1.36816597582456,2.2015537556638,0.783064318561001,1.30879329145409,0.429609510674784,-0.959036614030415,2.14431366979564,1.5475269858537,-0.910586689181214,0.0725678210889494,-0.752186200681655,-0.864263539548069,-0.44109573267793,1.45889862116453,-0.711167863525371,0.339480136262106,1.93491831002725
"Messenger RNA Biogenesis - mRNA degradation factors",-0.888091485069596,0.674244972418465,-0.367016745135477,-0.886642414698393,-0.14429298845949,0.599655793284541,-1.27997788241898,-1.55703114576743,0.386760620050351,-1.40037945576639,0.685500317990778,-0.249335227327512,0.745070268897736,2.13027999222782,-0.876417653774126,-1.31495995072647,1.54480983160361,0.743110031862623,-2.52082647020209,-2.2921931900444,0.0512568149440825,-1.29726135996507,0.233799195143157,-1.33209564486851,0.972939094244584,1.61600100540801,0.482553750659984,-1.2070877069055,0.26041908319946,1.53648819206797,1.27031199982204,-2.21664646088454,3.12544223536024,0.578943879775183,0.329876968951514,-1.44663863191475,1.50485230305334,1.75114943273851,0.710710173963348,-2.09035100597096,-0.564112719367292,1.10098492442295,-0.243807682339446,-0.617166783578691,0.82860031213507,1.58479602036633,-0.428837330258204,-2.43813129509922,-0.142942398467598,0.524974763126668,0.992693446131633,1.5541129101014,1.25934183454176,-0.535436260952991,-0.770065724525813,0.461889408454061,2.09584615048211,0.0902079079720654,0.1111048019586
"Messenger RNA Biogenesis - mRNA processing factors",-0.745642584124066,0.132388528175916,0.641162986271491,-0.675365863912942,-0.720233508158473,-0.753507499431982,-1.06152945532875,-1.25093689289511,0.465459931226368,-1.66528782112416,0.967350787081697,-1.16487219889125,-0.673188520473733,2.79542658151253,0.322817329564884,-1.4093979115668,-0.344663973215384,-1.84235452159248,-2.03675379177001,-1.21300305172478,-0.430761003530486,-0.910915327430962,1.18881074256228,-0.137898545012556,0.390225707131683,-0.546913624550718,1.29055314002154,-0.971033158861457,0.297204129749907,-0.777705980785017,1.48226609964327,-2.76442603303805,2.17899709143233,0.0865494660182271,0.808011286067728,-1.17319966645415,0.382043728303443,2.31368167292217,1.41661477909736,-1.17057271443667,-0.528922733239548,1.54232186412826,0.628178894744512,-0.185346638342702,0.0247061890807359,0.0840748271637066,-0.0682764539175762,-2.2681145093543,-0.00098521460197843,0.734991300824039,1.16385387810222,0.728570365079925,-1.61137607112052,0.751232266640505,-0.905424799764585,-1.00517971602933,1.31558024801294,0.234206636308113,0.885303096861038
"Minor spliceosome components",0.884223563813384,1.39880033579095,1.26810381878504,-0.710694247785966,-0.309841944043946,-0.82139061394614,-1.73274064489357,-1.0131238929816,0.263010572100005,0.978591874407067,-0.88757092860517,-1.02712646030979,0.880306560663538,1.44172304467586,0.448957692558885,-0.586611404418841,1.25271191369902,0.126880009263944,-0.820723505695628,-1.51147430436542,1.55316224140624,1.33742469520031,0.402413320802706,-1.10651492949686,0.393225595538567,-1.02132026063588,-0.337875772189629,-1.65494540924244,0.506089434062731,0.566732168040548,-0.579168590818427,-1.00486549558784,0.471936746688324,0.538027402666905,0.250613193286297,-2.13923418202356,1.14984872067703,1.08135525174132,1.5580109821626,-1.18504640027811,1.54987415320374,1.60900311135437,0.388735845936051,-0.693681654360116,-0.985686717892914,-0.0897078087571627,-0.719186099543844,-1.12988961853265,0.192221301140296,-0.142277835864735,0.439166682332957,0.115477496927711,-0.604641592869435,0.73881961371692,-1.34777345746181,-0.0366576417759366,0.653266718174861,-0.0744530821889553,-0.223749313604028
"Mitochondrial dynamics",-1.15766258687179,-0.969537652889325,-0.173195832481685,-0.713244301467443,-0.230796285837166,0.970219098598867,-2.38322339553802,-1.03002600737181,0.6317948117033,-2.45434901204156,0.72565006638303,-0.0787634725443115,0.160021397424879,1.23613872812581,0.913514503487942,-0.0537242076327791,0.469045496982879,1.1601574024513,-1.50214971743599,-1.18183430632483,-0.34818159643385,-0.890587624659233,-0.249229087193331,-0.416250730735417,-0.470289360078927,0.82390988270895,-0.394372208491494,-0.732129362213988,0.358303973172418,-0.106561806572633,1.55300571795731,-0.434922027812191,1.58272612327647,-1.24682092377415,0.245823123456575,-0.352065237942232,0.128934917103593,0.598407779191505,-0.133611527023723,-0.326393627632049,-1.08853633598294,-0.284425727296944,0.858822316933726,-0.468405402669615,-0.522489130469636,0.13743693165026,-0.134474023211533,-0.465499123575473,0.457956308090802,-0.170814083436465,1.23286039150595,1.18226981985286,0.901543056607462,0.659783949068205,0.485073981629531,0.232851275283404,1.54681560585046,0.0633454431470473,-0.294694226905465
"Mitochondrial respiratory chain complex assembly factors",-0.588633604951115,0.0876776001992374,0.9390691496989,-0.716526816321214,0.426858504338958,0.482755323606859,-1.05686672559683,-4.35915548257224,0.292128255025163,-1.0647412221195,0.299674743845439,-2.7354264462072,-0.151731312116289,2.73592830870899,1.43488582362819,-2.45585077368388,-0.104767371082714,-0.0716607617197018,-1.87900183222815,-0.595151760364629,-0.621775512512608,-0.185246396519955,1.49494544981173,-0.70843275545026,0.193196111992631,-0.133843761398754,0.592076266230369,-1.41737118360514,-0.061497123537813,-0.648830705165724,1.03641440903106,-3.19234913298695,1.62550219289157,0.746236696968378,0.756796697072331,-2.34089359113098,0.331944794788938,0.449589917563222,0.99500110430198,-0.400201630657359,-0.103661165939162,1.02836612107927,0.685834815745624,-0.00251917097860238,0.766466749386712,0.277606409855781,1.09719903006181,-1.69614521030591,0.811499752622769,-0.115149874433001,-0.734922218306976,1.30910407085832,0.375732357874169,1.13132944019585,-0.45224039846849,0.4542286928002,0.746524525270632,0.631852835594984,0.163864848362869
"Mitochondrial transcription and translation factors",2.06892429060939,-0.532734641213782,-2.24464597535917,1.32429329128302,0.991338066448177,-2.47364794526099,-0.595505409703325,-1.8832473573679,3.40692243463398,-1.03536122721188,-0.74869025457109,-0.319013596296898,1.73984564348673,1.55019634027297,-2.73758843496591,0.24988339831225,3.00733944512633,1.75228052273378,-2.20748425139807,-1.68436751715029,2.48311916847467,-1.50450332490928,1.46592175328138,2.37165339152145,0.105202700534294,0.265951113292266,2.22997354003641,1.23778589658465,2.34950061202579,0.724847902282182,-0.884412091362701,-3.5635854976811,3.86026883524607,-1.60553316852366,-1.72776772667037,-2.3595085531898,1.15806388043587,-1.28231778505257,-0.841386524742428,-0.575042985507112,2.60169555707483,-0.218711309606949,-3.15594346747313,2.43607848170964,1.56458838510246,0.278853580606655,-0.60395129550978,-2.27881888164601,3.0769438452522,0.331120577102945,-2.34718656750997,1.37314167251658,-0.298110327371927,-2.4078255550538,1.95478803138024,3.18336538583044,-1.85739363694087,-0.590991831822006,1.14709858956417
"Mitophagy factors",-1.33413097308371,0.115660318833808,2.32816805247192,-4.09091646128951,-1.6657889122272,0.0172888600508724,-0.011517518934303,-1.7751755455484,-1.12969275456597,-0.963843636332669,3.03232361087715,-0.40895451252763,0.647495346370091,2.39343173893595,2.15130323183326,-1.2516000330666,-0.903436269717414,-0.0698352664252985,-2.39795565631948,-3.50965967612304,-1.20867489020517,0.898173790795851,0.89065594188862,-3.39540059452392,1.10078619363626,-0.611176536811772,1.66107138785791,-3.68962499915568,-1.04196584460474,-1.00954546315338,3.09858858608922,-1.52278712725014,2.37597875819344,0.271923580085726,2.79715314641696,-0.695309693823036,-0.220133862356361,2.90304661207654,2.9628746819731,-3.85158945311811,-0.893429809069737,2.17864038069847,2.35383711086572,-4.10577245895703,-1.18039610221333,1.19440588699708,1.74833223278223,-1.68728286591791,-1.79834952439175,-1.66795917244792,3.57473808781355,0.854164485874554,0.062147503219403,2.14903782702773,-1.18186967542712,-2.84196905002487,3.00974451834124,1.6602489265061,-3.03224604497388
"Other components",-0.716613561764852,1.09835033154055,2.40934723203837,-0.136606135683281,-0.629951955016482,-0.3950114881822,0.486151010297019,-1.49749225758469,0.299695129477898,0.0414730773817283,1.97421984168009,-1.17231813961015,0.457295543513632,1.86070302264824,-0.153063889299469,-2.01168425608821,-0.728955997690021,-1.32339813295115,-1.741296139685,-1.84997369568556,-0.517953082649156,0.734120100736074,0.599712214293074,-0.0402275413784913,0.583400313279245,-0.2040631715911,1.39231908690798,-0.097507653641622,-1.02635571585067,-1.05782275598681,1.69731847226917,-1.73240733606271,1.83318765844054,0.667436602125462,1.09425946621056,-1.94148910312395,-1.50251712209433,1.09977979235686,1.85409207206815,-2.46066778114077,-0.150680278950958,1.99322848438122,-0.0380994777248386,-0.0190875227086444,0.503206601283134,0.592058163467902,0.269888007833991,-2.17768100485415,-1.08965064120308,-0.151706357456673,0.801530737369314,0.378747776202997,-1.01705491565458,0.211417409067948,-1.54661319463718,-1.68801458425881,0.289006087854818,1.34127716449652,0.755770392527922
"Outer membrane",0.689477918349135,0.147653240878883,-1.33901692763494,1.52165950885458,0.533561583206846,0.134409288997117,-1.56072440181027,-0.624194620384288,0.554456366299084,-0.071164326013777,-0.0200254608728011,-1.02884572095899,0.0827891995568426,-0.540960614205541,-0.722315016479863,-1.19633124606859,0.411436207171276,1.13163952959565,0.508804486566221,1.16189387228747,0.67807290676951,-0.0716151620573215,-0.39963558314683,1.89685446298843,-0.53943151410296,0.394381468418872,-0.761112872650847,1.38545884041983,0.393323198035457,0.561788697935274,-0.0674289128055487,-1.15729603935062,-0.461646155834266,-1.15361604096165,-1.30286273398169,-0.965444300945914,0.814190723816511,-0.998858426271678,-1.14496686823297,1.61806354366907,0.663241027760096,-0.745245222648175,-0.583981021305346,1.88491233137657,0.556062153307872,-0.403966819246753,-0.418829629481787,-0.308907432364988,1.46039382752702,0.864824143885598,-1.52411600121825,0.322270795906637,0.0301273306528389,-0.753151187178062,-0.51128192150753,1.48418745871357,-0.968927369517432,0.692869788856105,1.79110496724898
"Peptidases and inhibitors - Family A1: pepsin family",3.12724416358172,1.41350259688184,-2.44651560864042,2.62939212891585,4.92873437916352,2.03996474576554,0.402300436968203,1.31831518500019,2.14044257674271,4.77277588439444,-2.89300709054286,1.25835103681783,3.88903783540797,-3.30841617259947,-4.36917936863784,1.38441468934009,1.9100893599404,0.430885612310833,2.46509425889539,2.81750652339044,2.62348282844567,1.61594935561875,-5.31255929522696,1.5917756946829,1.9104203652642,1.71555069513729,-6.51077513073253,2.59531400526032,1.58378757403246,3.28932666151425,-2.6147662686307,2.93581144700003,-1.46625889615643,2.05457589729831,-3.15738336710897,1.34243432122073,0.402998970376895,-2.44119271197699,-4.16858987634697,2.38731890726405,2.70994258271261,-0.751311775145173,-4.09767691836253,1.66396722697772,1.60740161574776,0.608840088677758,-6.21325569508234,0.90092190939904,2.43852388952464,3.27371388537747,-3.24514351493058,2.62529465010918,2.61127511143482,-4.04699767012982,2.01855526590432,3.04946677175613,-3.80659813302522,-1.78852808374946,1.43833573900931
"Peptidases and inhibitors - Family C1: papain family",0.270143754071191,1.98455035322748,-0.170292597726547,-2.18768932654755,-0.654287368824041,0.810400562921656,1.51191646092871,0.54146013902446,-0.458225748025574,2.37874414632259,1.1213377449358,0.647071840860941,0.652489220233793,-2.7114804456465,-0.234120793323009,1.47796425911441,-0.394052277920058,1.06329850115191,-0.881105979826649,0.309855626821491,0.0735408928787896,2.86675696705645,-1.6866018209043,-2.72272018716509,-0.219044242198732,1.46878040188893,-2.40881204842333,-3.28036756572619,0.844574259410647,0.936228677424109,1.16109912811262,0.456765229333325,-0.621792146532694,0.48426173583284,0.788000304196572,1.71989777689929,0.0413470193645352,-1.14544277675925,0.807196165760701,-0.492085042895846,-0.0207729601622844,1.7563546104482,0.551329812534347,-2.68549475028846,-1.10619729852271,3.2262581094049,-1.52139279075674,-2.99487026493314,-0.806412378234254,-2.3328131883586,3.23851644949391,1.62714000989769,2.12830129489642,-0.575376534610365,0.217364942053161,-0.50440212317821,1.61480810419026,3.49614742276253,-2.10884949865947
"Peptidases and inhibitors - Family S10",1.136278689582,-1.94712015133998,-3.51442960744942,5.55076946316557,2.28483156890301,0.447493529798747,0.0306832195605746,2.34535052673311,-0.219722129935973,1.8550159722636,-3.77867012910363,0.865568054483375,1.40298014824206,-3.99058192924265,-3.16358547072334,0.176675231763452,1.18806888543521,0.0963224875505711,3.39909968661903,6.9561739331953,-0.454876802403536,-1.22076947272894,-3.16692424370211,5.75812689080754,-0.00180538605921234,2.02638803441713,-4.25821640856401,3.88819120584749,-0.0785035095069298,-0.250794718423018,-4.02340546156755,5.13885587774496,-2.49773042121443,-1.58156634214657,-3.32018246952862,1.81960621077526,-0.0488413547362933,-4.55997647291169,-4.35836385148314,7.21958421953873,-0.212086685502075,-4.65768216067803,-2.88349088933929,5.48908231985767,2.16487619688387,-2.39542208843844,-3.36791902097905,4.43994543593153,0.483148117808504,1.07504734944469,-3.01598544256195,1.33889615279133,0.937811411543644,-2.66689393266802,2.08875725961577,2.02923789300346,-2.77248328440254,-2.65890409820471,6.19953799810676
"Peptidases and inhibitors - Family T1: proteasome family",-0.726347646634923,0.579523985483361,-1.21043270755349,1.00149587718361,0.710313346350427,0.979215636449846,-1.44876382788195,-1.89625725162261,-0.688748155698679,1.96729080056651,-1.20978783751905,-2.81297002381787,-0.0380633591098783,-1.5770608998669,0.896949083944057,-2.11099665521501,-0.643151834673596,1.78861588222931,1.19161147338799,1.91387323037806,-0.821302457820991,1.48038196971732,0.315499795188526,0.945316921532522,-0.213044067979285,1.49166684221156,-0.581134360238227,-0.178781329682077,-0.750001586844924,0.172197731451101,-1.15961186535642,-2.16376632217706,0.195905979477411,-0.762601902474162,-0.392473971579497,-0.703428252963256,0.355169214578616,-0.94993132593147,-0.298619155667637,1.71012875727487,-1.03957294252989,0.32050040908581,0.257509402822552,0.977227712988394,1.71344049649248,0.027100307681769,0.948289973851713,-0.520490094987835,0.462822623125133,0.459108795703721,-1.51181958979593,0.532326300268304,0.363237015254899,0.768842012439722,-1.1826311106027,0.632013856613782,-0.0912327870083724,0.592160445689994,1.66052937139531
"Photosynthesis protein - Photosynthetic electron transport",1.82776840023382,-0.459195315203817,-2.31015106318145,1.74382828370804,1.61472212698625,-0.622145557744243,0.842181969418639,1.75213544232358,1.50747414582663,1.63526894060467,-1.62615042139614,1.1077795922087,0.820733114872535,-3.62253556730391,-2.33513176040817,1.02768705837421,0.466041859653036,1.55498561020212,2.08509344211408,1.41206970655592,1.94414644483268,-0.295278000041569,-1.16796665417178,1.82902066936792,0.273882480180632,0.00197200490328219,0.522231980445391,1.01739657954475,1.84846417312242,0.708485085155171,-1.70041824859579,1.8011544217781,0.395029823824151,-1.18061521574967,-2.1869620039527,0.727100137641328,0.0425206937959918,-4.28956786630969,-1.35223378282133,1.78231395420347,1.69525266531956,-2.3055663024934,-3.26708394389883,2.33079438320102,1.02173316470585,-0.0190385573139345,0.479270182252273,2.42388819345783,2.53916071146292,0.97684809763609,-2.04154667045547,0.556406573872327,-0.264675894233039,-2.72284224031213,0.652934873616423,2.02852789845751,-3.76065375527654,0.19045905869302,0.861988076751617
"Photosynthesis protein - Photosystem I (P700 chlorophyll a)",5.29452280408775,1.80439567440013,-4.79142116057929,3.08549111840469,4.65684697687972,0.0993729917576477,2.26451790267883,3.7526871823934,3.46319768151253,4.87404998554459,-4.96457284638841,3.40592463684421,2.81740437208174,-9.20124125367613,-6.99377409565939,4.04775326283253,4.23403446897786,3.70724092798553,3.30362344395769,1.18831738966321,5.16963108505581,1.93620957998252,-3.57686902462799,2.96612679564706,2.13056141118517,3.86118370633192,-0.384454337958565,3.53217217195228,4.38331909845772,3.71583529982774,-5.44077786219324,4.27265618214551,-2.73380825835351,-1.10938374318409,-5.94909940499985,3.27634446246673,3.82500593041883,-8.49184214897022,-4.42355363524725,2.41029908136168,5.12473796984177,-6.32812108185842,-7.08806332210475,3.14139965175278,3.79939447487588,2.3285787546741,-0.0199359051824363,4.10349650935946,3.49141355974865,2.56794868262363,-4.2669408333563,1.27439846957484,0.576800905955382,-7.09674840255059,2.67623203694765,3.87755975604508,-6.5810234030086,-3.73874365363412,2.02302897789365
"Pores ion channels [TC:1]",-4.68827683882185,-0.817896613035632,2.33803322995293,-0.782219165895484,-2.42740085611106,0.0671993474811773,1.13943085819726,-0.559315073367706,-3.5623991874963,-2.1425929751459,1.57354249437396,-2.5662983554027,-2.22418261367156,-1.1712437543324,3.69375772297344,-1.29084105174063,-3.06796196247064,-0.581918357434888,0.204677548775023,2.25468969123298,-4.61225160980789,1.22929435608008,3.9435502649047,-1.69232767778109,-1.80562476961233,-0.345363123093275,1.63000158612883,0.213839512599581,-4.5235569869967,-1.90483220534273,1.86934578844675,-1.28856049027741,-1.29464527692793,0.785380864586874,2.60094831602119,2.48767071183278,-0.794905012495936,0.873019444001712,2.82466146226982,1.20472285391541,-4.20223299895587,-1.00220236977541,3.40046532641633,-1.29658250835959,-1.70867035363682,-1.23121446512738,3.49204290594634,-1.00336330222017,-3.52689015045933,-2.52769152740587,2.20033855048461,-0.233838880355946,0.742979850866827,3.31389585490125,0.863695020579588,-2.65399393054299,0.903212551977673,1.70567184780813,-1.56504885969901
"Primary active transporters [TC:3]",0.220394612882159,1.13794159166345,-1.32859055135669,0.519617772990123,0.224009087583233,0.978778517957853,-1.82264009010192,-1.96277412356177,0.442718496897543,0.540336963984114,0.182692166643283,-3.22299163704624,-0.996597639772526,1.59491261481057,-0.0574962735676203,-1.50183059437833,-0.0467523759729738,1.02498301070951,-1.69700375689406,-0.352757468158193,0.655217596721218,0.836346679191193,0.460927998228937,1.30816709107949,-0.0915775906642887,0.71503554754141,0.501544847537229,1.07095405594357,0.214812447765343,0.458704356116732,0.212734277383602,-4.35755077058729,1.63968377074944,-1.74702222127704,-0.759734777175148,-2.13698875290206,0.490728407851245,0.577766655301914,-0.12049152579952,0.123128616999848,0.458024338774493,1.28156669211857,-0.338618704341427,1.13936254587189,0.754800157511112,1.61795611796059,0.248330759961056,-0.136291433378657,1.18291438675895,1.20680626481977,-0.940038243376882,-0.0341465455911355,-0.586002388652738,-0.122137421187675,-0.971854299973789,1.45157431846437,-0.295731751644786,-0.347076504391114,0.867694286394515
"Proteasome - Assembling factors",-3.2723903859775,-0.28193198974243,3.62552160201437,0.44593485874536,-2.2227363226492,-0.39469468966087,2.54937852467526,-1.47110904546108,-1.91513408677028,-0.11009167531865,6.15859291623599,0.471987209009419,-1.82035224863252,-1.04181873499713,1.39317811239569,-1.08931829834843,-2.7359142035157,-0.562090344667685,0.288820760784862,-0.577550868971093,-3.35824235035107,-0.580834549750357,1.27395975270466,-0.145767110386597,-2.4913785864087,-0.198143943801925,2.11880600214377,0.110991759992411,-3.13354449159875,-1.5432531795914,6.61333053907329,-0.363582702796441,-0.308781533963513,-2.08971746197162,1.03032619687343,-0.419428084552445,-2.9791539006985,-0.875533303202189,2.71820163458115,-1.02600487999836,-2.92995188499322,-0.345272909826734,0.286121242361279,0.361666285707685,-1.48843478674147,0.508291518836136,2.84391624427735,-1.38481014073275,-2.59444083201415,-0.407251930256387,1.94873321437685,-1.6645453836952,-0.627720488261104,1.42237182625991,-0.900219526891434,-2.61435034459059,-1.6145599390618,4.63441187415477,0.456131539918139
"Proteasome - Core particles (20S proteasome)",-0.726347646634923,0.579523985483361,-1.21043270755349,1.00149587718361,0.710313346350427,0.979215636449846,-1.44876382788195,-1.89625725162261,-0.688748155698679,1.96729080056651,-1.20978783751905,-2.81297002381787,-0.0380633591098783,-1.5770608998669,0.896949083944057,-2.11099665521501,-0.643151834673596,1.78861588222931,1.19161147338799,1.91387323037806,-0.821302457820991,1.48038196971732,0.315499795188526,0.945316921532522,-0.213044067979285,1.49166684221156,-0.581134360238227,-0.178781329682077,-0.750001586844924,0.172197731451101,-1.15961186535642,-2.16376632217706,0.195905979477411,-0.762601902474162,-0.392473971579497,-0.703428252963256,0.355169214578616,-0.94993132593147,-0.298619155667637,1.71012875727487,-1.03957294252989,0.32050040908581,0.257509402822552,0.977227712988394,1.71344049649248,0.027100307681769,0.948289973851713,-0.520490094987835,0.462822623125133,0.459108795703721,-1.51181958979593,0.532326300268304,0.363237015254899,0.768842012439722,-1.1826311106027,0.632013856613782,-0.0912327870083724,0.592160445689994,1.66052937139531
"Proteasome - Regulatory particles",-0.879130446791317,0.187522613864078,-0.441143702647497,0.0681067885860981,0.921824945999286,1.05995951332817,-1.79103455415427,-2.35584240681078,0.528054069907754,1.0053853606152,-0.419646010158119,-2.15919470578508,0.985487830868921,0.0157950191725298,0.34708991040223,-2.47553866625442,-0.0896817768716462,0.93257257313203,-0.275702336092105,0.816060826126053,-0.533125244921777,1.15039219990859,-0.0520607375667607,0.374428647340223,1.00344558504092,1.34369762812299,-1.0288610173102,-0.737942019058624,0.0384852800622005,0.0817511042154643,-0.562573273502975,-2.67462058663492,1.20279500224873,0.358765277199394,-0.432497560819738,-1.19536386069037,0.576982589337529,0.648006250438423,-0.157027190679867,0.537442756054223,-0.600081768301231,0.651593761721403,0.0973258235747307,0.395527317083733,2.46951292620196,0.0604150615985093,-0.0763685326825876,-1.30547971657984,0.506107739596692,0.748666495200527,-0.604466372009463,1.47510438566662,0.480024326596466,0.48810450382693,-1.34329384268905,0.385277143608948,0.831705601594323,-0.20231239947978,1.1038747299036
"Protein - Actin-binding proteins",-1.18256773360457,-0.620339581144761,-0.657004381021977,-1.05709881023221,-0.411922945692778,0.288861974462222,-1.2070840707888,0.0260522392138618,0.689573601354611,-1.03046303665642,-0.243728216742977,0.733387224169666,-0.228841786706881,-0.178652331261274,0.359959337621023,1.1974909761912,0.183768608916276,0.396834399257328,-0.634641852224816,-0.582311855294504,-0.450945710749168,-0.113022923077799,-0.483416211738324,-0.180796896404239,-0.131240083437547,0.282355530921899,-0.752331196036821,-0.331347946797207,1.25041719642246,-0.675546345293492,0.0990930633951427,0.877100998251943,-0.472525608344877,-0.991806048528005,-0.936836577686298,0.858354063766532,0.177698782722738,0.458733645459592,-0.752353335264343,-0.331464527535711,-0.465528174393724,-0.387980700883577,0.958892394319784,-0.502862036708702,0.103803412346133,0.90973083319906,-0.782772327715671,0.812620363825047,1.19098185215272,0.232519711845443,1.89877049346081,-0.297796413902324,-0.312455933919546,0.483078192586652,1.37234973964452,0.338053460629924,0.484110930653771,-0.311981165780759,0.390904181946424
