"","CabFra_acclim","CabFra_accfreeze","CabFra_freeze","CabFra_warm","Chard_acclim","Chard_accfreeze","Chard_freeze","Chard_warm","Riesl_acclim","Riesl_accfreeze","Riesl_freeze","Riesl_warm","Sangio_acclim","Sangio_accfreeze","Sangio_freeze","Sangio_warm","Tocai_acclim","Tocai_accfreeze","Tocai_freeze","Tocai_warm"
"Enzyme - 4.3  Carbon-nitrogen lyases",0.877911795112887,-1.11054775799158,-0.752093693736597,0.581446114210105,0.872925951129785,0.689166772758891,-0.0715260522663908,0.0792146756966357,0.429037225938232,-0.128888193441719,0.0464894345158026,0.647888385455404,-0.0356570219341931,-0.385121044429497,-0.470193957972498,-0.41693457552254,-0.0835167030360785,-0.988630892793142,0.0178861852468444,0.470285817376606
"Enzyme - 4.4  Carbon-sulfur lyases",-0.521491282901408,-0.955209748440627,0.0536489300610751,0.489901189740988,-0.714286129710515,0.643987724707703,1.15985343225497,0.258670143132751,-0.605432812585709,-0.780435659291707,0.593930635907214,1.32901041861775,-1.79231035983808,-0.921457145979437,0.0391400842069314,0.485386974623234,-0.662937961288363,-0.579419373594996,0.650587473506014,0.406362837641895
"Enzyme - 5.1  Racemases and epimerases",-0.440307385945967,0.0472066417234758,0.92364629930587,0.277820472801141,-1.34010941895065,-1.6545895853414,0.310148242937024,-0.450146626011253,-0.320767857582588,-0.671426210757607,1.34482066574608,0.642854013506084,-0.916310668780064,-1.52354598672467,1.02155611371996,-0.082078301477319,-0.763022942896408,-0.926402576715969,0.845250672153763,0.748162011397773
"Enzyme - 5.2  cis-trans-Isomerases",0.22040932912948,0.105015877993747,-0.766826690650371,1.24644758822933,0.82050401511656,0.0165530549229254,1.23536410650997,-0.0481580022994908,0.725581671210667,-0.118714634306403,-1.12291982013375,-1.41005019786173,0.00908094673143232,-0.747448182727819,-0.564636857783639,-0.790584169445394,1.22214223430941,-0.936762282159523,1.38945456218292,0.169803586184405
"Enzyme - 5.3  Intramolecular oxidoreductases",0.906762308465229,-0.24007039192253,-0.164929773968554,1.62822291899018,-0.000783413631447657,-1.12825562364793,0.0395947344762245,-0.0101314964569798,0.715089480500118,0.312545997840591,-0.818489998975492,-1.62568077010387,-0.491882708547679,-0.839595225665833,0.0683592723424524,-0.751077365951473,0.597486236045437,-0.956048826744652,0.449766247044171,1.31999331899094
"Enzyme - 5.4  Intramolecular transferases",-0.963375527453663,-2.93505282135673,-0.412914779391002,1.10508520131728,0.25408884332162,-0.214582811745373,0.75399205591435,0.253996094175198,0.819420049568005,-0.700373287624697,-0.283307546893233,0.242690175003879,0.40425995892572,-0.12403709759666,0.432245531377912,0.834876068794552,-0.418005130414494,-0.993653267373748,-1.18616470482107,1.50429780474969
"Enzyme - 6.1  Forming carbon-oxygen bonds",0.795434791950824,-2.06762896601109,-1.54805724624054,1.50170156074493,1.57373400036759,0.920938640093779,0.264058424418939,-0.0921961100766205,1.84990798099332,0.00689117886555946,-1.20156332053617,-0.995039976613558,2.03161251836669,0.120465790129687,-1.67952711333029,-0.452418876414311,1.90194787935573,-0.00811002893189585,-1.72366504383553,0.759247307895856
"Enzyme - 6.2  Forming carbon-sulfur bonds",0.72700906108067,-0.229345946224349,1.47241132117342,0.527657523143469,0.916031653355478,0.122100967992256,-0.195440045806556,0.82797905630233,-1.2819401731668,-1.59622872348873,0.437103154254649,0.597849405064106,-1.08894230164488,-1.39970229150585,0.563925759981521,0.365418364861009,-0.12020954117738,-1.33041990158166,-0.850428389651743,-0.633667999788062
"Enzyme - 6.3  Forming carbon-nitrogen bonds",0.650747728754603,-0.0345849854463228,-1.17762642621643,1.37608044977279,0.344650147211339,-0.647273839104238,0.859925132062964,0.738415740393992,0.458234943577994,-1.05770350296869,-0.628386794251175,-0.882227179041776,-0.00803632867354872,0.24950368620272,-1.00529713578915,0.539443044431165,0.710485728036571,-0.366448355892728,-0.495648137677365,0.668967504750427
"Enzyme - 7.1  Catalysing the translocation of hydrons",0.88260723864633,-0.181938492606285,-0.156455158860766,0.776128470888434,0.0570132303544251,-0.173024264807517,-0.226078141712954,0.379703782352799,1.89192013420286,-0.114256866519149,1.05739537982606,0.994342979624737,1.05905304271647,-0.199154053907602,0.0568050243735708,0.86376653604899,-1.66448093442498,-2.24401707775021,-3.16489615564268,-0.904694662774509
"Enzyme - Class I",-0.92822482537429,0.277574157617981,2.68671884495065,-1.87773052544888,-1.60440915496208,-0.416859698782953,0.660011049199664,-2.7837140749759,0.311258808311726,-0.30599304719846,2.16960408150088,0.008186511657234,-1.54725191428409,0.61655763697628,3.6372275415818,-1.80914399791768,-1.21442147811041,0.408249347314652,-0.414835656750708,-1.72179182477071
"Enzyme - Class II (C/G)",0.428030396321776,-0.734476250009915,-0.997476907311748,-0.0819223753983688,1.34641399358574,1.32962657334407,0.0644141778563077,-0.194844214657263,0.701737183929888,-0.233685500258515,-0.628413030779065,-1.28236701544852,1.86145148376534,1.34894233683556,-0.701769903548248,-0.697034390138333,1.14073285689588,0.630703312527849,-1.21691834098824,-0.0332540016290194
"Exosome - Exosomal proteins of bladder cancer cells",1.7801890245923,-0.893091470060985,-5.085352103375,4.84991404615938,3.17482556720867,1.3993302467101,-4.66606913730907,1.76623904799053,3.29565255460999,3.560734467039,-4.24526875460487,-0.967439762450145,2.24472013974055,-0.0104576976161911,-3.92708484828068,0.231187832506162,1.58587209976012,-1.13777989467751,-2.76909705889552,4.95088827656252
"Exosome - Exosomal proteins of breast cancer cells",0.831234951532451,-0.353542399674616,-1.21540521196235,2.44895114412016,0.289791412563266,-0.229825094160139,-1.49261782579817,0.141450802259439,0.888759018311392,-0.699658861296538,-1.04626965160501,-1.37252310939437,1.11110020626289,-0.332930946451191,-0.830805298362792,0.0993048693893927,1.5414091584143,-0.453926092950059,-1.20508510090461,1.86260933289625
"Exosome - Exosomal proteins of breast milk",0.43484224013615,-0.503063587563088,-0.447808752031591,0.168281836040977,1.20726267167135,-0.635805957912412,-0.799356590541338,2.67752364462437,0.0765352541131871,-0.461152665468845,-0.560140635847929,1.39793681609757,0.499486252413781,-2.1088275244975,-0.752446632787367,2.16921254359842,0.847441387771141,-2.25437444076427,-0.407877983647461,-0.234763670527838
"Exosome - Exosomal proteins of colorectal cancer cells",0.831028956461828,-0.526878649833333,-5.10408946227467,5.25170659747897,2.64990933011965,1.56126550206455,-3.59710221870192,2.22619999715112,2.2076545163195,3.75681550228855,-3.27548018386957,-0.671721004891176,0.985016895232492,-0.576982571155737,-3.80931767418179,-0.760677498634575,0.4834551366245,-1.75069539642436,-1.37673088106072,5.69255953519827
"Exosome - Proteins found in most exosomes",-3.60808249522674,-1.03743830027331,1.62086420683352,0.352862266271687,-2.57953416430065,0.297658081698701,2.27480384125152,-0.566371947838751,-2.75788350559253,-1.47514220758759,4.12197765579714,-0.388329695584951,-1.66486080377488,-1.84011174638757,1.89716894286428,0.486039002872607,-2.93062796634289,-2.11512627522495,3.01141851906345,1.67289444833545
"Glycosyltransferase - Dol-linked oligosaccharide",0.0840289196491121,0.229403850121876,0.260451829734658,-1.07314607460798,0.344914099802066,0.335500641312648,0.0552552646054429,-0.788324571618071,0.379736148593728,-0.452448061054323,0.750498159573578,-1.28931833018965,1.11552627025156,0.48774486487848,0.478868671023684,-0.614208464105955,0.491912553740262,1.61492168820856,-0.699156790630236,-1.21106121237933
"Glycosyltransferase - Hydrophobic molecule",-3.63908448801083,-2.86847687649013,1.83369052891419,1.27413857679683,0.952256908432024,-0.181800301424512,3.12392813125905,3.49126414136685,-2.89428889060309,-1.63084556564582,-0.139321790758727,1.62757390489657,-2.75183940366888,-3.50225156999248,1.34862717882024,-0.771542911197112,-1.85358681254145,-1.52767518737121,1.3431981271285,1.99918191168058
"Glycosyltransferase - Structural polysaccharide",0.866217408332721,-0.962424607288056,-4.11701721952812,1.91718550910974,0.236787071561625,1.25744126147483,-4.75240299411447,2.57700270529598,0.95001852065763,3.05699615994202,-1.17956201372579,4.33391980056733,0.0672504562330926,-0.87820522428856,-3.34992277814474,4.28707539263213,0.680675849093028,-1.7676997210853,-0.716070675767622,1.68151182103915
"GTP-binding proteins - Arf/Sar Family",-0.416511748904739,1.04330050555528,0.601678011702772,-0.477477331640039,-0.0818533658596543,0.648846113604234,-0.0436475430298525,-0.207687056765827,-0.502417347057827,-0.359054653431294,0.414774218743765,-0.554169962748846,0.0219882602777205,-0.121384456057743,0.383374918671206,-0.792427249289888,-0.268394490188169,0.63238009696238,0.203181333984173,-0.323765610326462
"GTP-binding proteins - Rab Family",-1.20824415377034,0.993847572335071,0.388576812441049,-0.220858138096802,0.0315654314914322,0.0331801423743483,-0.787802739578884,-0.309452330029109,-0.436406425576613,-0.157297516161832,0.305481935767593,0.105383749425372,-0.48657194011041,-0.515232462567596,0.482316884713941,-0.530092053472959,-0.635671055091235,0.622826270045962,1.11365615912002,0.637201237723612
"Inner mambrane",-0.747378059995407,2.27767904813747,2.27270302468014,0.395714348381489,-0.793051273584053,0.168341069834767,1.26045761497799,-0.679251525852102,-0.339966321691192,-0.321485150365418,0.483448085211202,-2.47987601278891,-1.09087534158062,0.0660929257265633,1.65741714526006,-1.81246788344311,-2.19801299726785,0.797083243617436,-0.842564814182986,-0.720503269265151
"Kinase - CAMKL family",-0.348456612279436,1.5512184309391,0.779247972095407,-1.73411939971844,-0.677767900973029,-0.892306508501858,1.1820933011631,0.212435744735153,-0.70774868367456,-1.50608472693282,1.35362882511422,0.684572275343126,-0.0482427072504917,0.309149265932462,0.421623922473414,0.127954618834355,-1.3817025120651,1.27905194571943,1.54655857941642,-2.37285127008074
"Kinase - CDK family",-0.0269688197461779,-1.39485955796521,-0.951351842656645,1.46180793366008,0.163585528292799,-0.0932935919042337,-1.24974225749213,-0.123850487119858,-0.0512781913579843,0.658464517154635,-0.602658171016577,-0.148521369842855,0.0790374573873277,0.617918421467863,-0.402682829898965,0.162506403715305,0.261023921422569,-0.120570128781711,-0.266753212791702,2.0723908613267
"Kinase - CDPK family",-0.27788460022304,0.775369057198434,0.804115798144207,-0.763777788183942,-0.637881016630679,1.08165714740429,-1.25268108715136,-1.13012706701538,-0.619284479609691,0.785293057800911,0.00255100640271724,-0.416961806566313,-0.697416894968256,2.0484883453534,0.444529533691405,-2.02115081318868,-0.196028798385175,1.34011715206228,0.617926356144249,0.495791647230223
"Kinase - IRAK family",2.57119674003196,1.86654831243089,-1.97485241129039,0.41060308796209,3.0357976816717,2.04276018917261,-3.07735945771282,-0.379979146505255,2.10399358822998,2.22561509768016,-2.08682392806205,-0.503637741627816,-0.096701269586441,-0.124884573203573,-1.55602133821028,-3.01988917061491,2.46228330234838,1.15120569843987,-1.824508975235,0.919869430298434
"Kinase - Wnk family",-1.39730174512611,0.199124217924906,0.319324178673197,-1.4777191090939,0.147953392700477,0.829876865151426,0.919919414022896,-0.113261215057169,-0.575022379973096,-1.33637007415587,0.433323090361719,-0.0941152464792748,0.5546516136498,0.407254869413814,0.765582701797077,0.383430500140495,-0.0523239758533677,1.5345385311928,0.0150782533917993,-1.3273465191237
"Lipid biosynthesis protein - Component type",1.47210123852587,-2.68108570303881,-1.65142768757571,2.38705845487136,0.968311846430637,-1.4776919548633,0.418620547106324,2.67850457549438,1.04829331372037,-1.21975404242358,-0.968543826002319,0.650519111871607,-0.0570156180365268,-2.58037428832824,-1.33675232478675,2.11585669000578,0.641742523357811,-3.37728606030339,-0.29727909964439,2.22011882792549
"Matrix",-0.304553761099575,-0.868242154085795,-1.0022596845573,1.8520378489002,0.35625610007118,1.09063371502026,0.576906981359197,0.122574058561429,1.39754647597502,0.680938006536052,0.204202231304682,-2.32063321590746,0.611668930875966,0.214049513648553,-1.00865892420999,-1.55572676898895,0.466649890442059,-0.134618227530715,-0.691036359326707,0.963645704028342
"Messenger RNA Biogenesis - mRNA degradation factors",-0.452532428614767,0.272495241084468,-0.10916028295668,-0.978131106486801,0.681272398005519,1.44566628341692,-0.356485147804887,-2.0043862033391,0.191989420915051,0.278159035528443,1.10296578985633,-1.35125457068455,2.18058821227314,1.8887712784713,-0.433793271907439,-1.31089722707123,1.31544042262852,2.17108507613148,-0.734351615108938,-1.49784517527772
"Messenger RNA Biogenesis - mRNA processing factors",-0.546997219792372,0.450716602751629,0.964008019047713,-0.317280896670285,-0.0909025085314921,-0.4057901196964,0.251106986256596,-1.71473446077803,0.29870550176893,-0.65287553944561,1.35798511146576,-2.1295642852007,0.939857582225375,1.06697393613904,0.69032168474905,-1.28767359601144,-0.39915560426218,1.23324988310654,-0.0285232915213459,-0.461157050808884
"Minor spliceosome components",1.3858883172851,1.70360651993444,0.731271288869919,-0.869007059541186,-0.339477247015087,-0.683027504055163,-1.00754200990376,-1.46471027146575,0.350436335069795,0.629819027938004,-0.346738826941433,-1.08826211254126,0.605357591395858,0.822324507351556,0.55167146540268,-1.50374424541824,0.858406126627909,0.922487354515581,0.472395865695581,-1.03603232407417
"Mitochondrial dynamics",-0.879444119225884,-0.770387722207204,0.219062249927266,-0.55375660047275,-0.483025463289168,0.726066850359016,-1.00947039041941,-0.857843163115559,0.518902654312317,-1.23223988613479,1.29525724147949,-0.280655935824637,1.16083609347389,0.530222200746494,0.69139502983075,0.0439522002935382,0.32413460757838,1.44350333081436,-0.756434821831035,-0.652888685049997
"Mitochondrial respiratory chain complex assembly factors",-0.399481190341067,0.489994045809846,1.21476753251161,-0.455509540289247,0.625341783748437,0.330265628503258,0.4476585553578,-2.82258034465026,0.443191985642583,-0.720363206970747,0.244207212050307,-3.18270184839856,1.16547961138133,2.01664202376033,1.26604972243109,-1.9256898363997,0.342630402943071,0.627056799499318,0.00684845506759749,-0.242834756369266
"Mitochondrial transcription and translation factors",2.4900142460479,-0.785088143668111,-1.44027531713637,2.19126208582784,1.11880678304347,-0.750804299476627,0.604296570959255,-1.08374051432072,3.17437830138844,0.0403239033272923,-1.45626638669777,-2.12975599861731,2.8177256501664,0.178984072254388,-2.51487664931338,0.0372411389671638,2.9549068480571,-0.931480505175614,-1.74285219737205,-0.311335088167892
"Mitophagy factors",-1.16363045480037,1.3761621156179,2.09419535885413,-4.04996567225874,-0.702942384609538,0.307686697267104,1.51930812443697,-2.77851782302926,-1.40172608989018,-1.63845131277772,3.59464824312752,-1.05196546290088,1.56528336683402,1.48562330373022,2.54908865206586,-1.17885907017153,-1.65230541715802,2.92018488299968,1.27798276537312,-3.83432231625769
"Other components",-0.451557806356912,1.56660073091564,0.985232526930791,-0.0477124529230102,0.20020224342639,0.0450579506663412,0.936616288137642,-1.43631628565382,-0.614172427399261,-0.443145711693731,1.65478992916882,-1.56473797954157,1.10009925125168,0.970229044794353,0.376991258118455,-2.05839922645817,-1.5098569578675,0.284670178422834,0.836975114172897,-1.20837187179645
"Outer membrane",0.717681339712809,-0.292202014551812,-0.808654600066157,1.87974801740272,0.253614368726145,0.0475995109547028,-1.01563954302426,0.210892150890527,0.895494080023836,0.64985995521061,-0.597617793741261,-1.17315476062197,-0.00618337971613687,-0.715892181496529,-0.964485265867705,-0.993826886960314,1.11795929153168,-0.577876308859582,-0.07041442871773,1.73163607441276
"Peptidases and inhibitors - Family A1: pepsin family",2.86257790773009,0.674316259894068,-4.64457531903115,2.02374420277394,3.40124273546865,1.58845149825314,-5.53510567688055,1.84148113949559,2.15823298570107,5.04407813934003,-3.26225272023297,2.27265447991488,1.89358250360719,-0.168685600838158,-4.27598743112769,1.76626439026694,2.14914870325897,-2.98370557669599,-2.00376029909282,2.40404186564801
"Peptidases and inhibitors - Family C1: papain family",0.101691931325865,2.49190577836785,-0.491689322027033,-2.67838658824543,-0.809302261057487,2.10127240890947,-1.26809059593859,-2.28482207839448,-0.198667452315248,0.292946984992191,2.0538725933689,0.588444468426754,0.61411723231511,-0.582856052976517,-0.0787518547354909,1.27341573925353,-0.36504299609697,0.557047040520767,1.57088315463801,-0.925631446818117
"Peptidases and inhibitors - Family S10",0.103710792670172,-3.26727443150429,-3.61662584400021,5.85213814726664,1.73800026496959,-0.182006778063255,-3.42918487542871,4.11950407285704,0.0220494720961842,1.18525842660931,-4.01531616064118,3.28225071217129,-0.0165799663374169,-2.57847569329188,-3.32927861459912,1.47544393897994,1.25520649236584,-3.66572930063356,-2.07120148712939,7.51150610173569
"Peptidases and inhibitors - Family T1: proteasome family",-0.838194465589572,0.932287803452573,-0.107195023703828,1.058723797939,0.945351493912429,0.957961764274215,-0.289061405719294,-0.946850185394367,-0.271039639500533,1.2543673610844,-1.39550470764985,-2.6562482166133,0.324053272989472,-0.993300903242576,0.555436787766809,-1.49028976098792,0.224911759599707,0.120840530747003,0.714354898962321,2.00119814674809
"Photosynthesis protein - Photosynthetic electron transport",1.8500837111947,-1.33616184889219,-2.59601741852677,2.05598782021186,1.15268448314492,-0.291470159665615,0.691421578351415,1.99367470121723,2.07057234731698,1.46798929941256,-2.00355881617392,1.56903523386213,0.662401535039283,-2.60779258150643,-2.66179249865362,0.889460194458818,1.05877962009122,-3.50083566658042,0.2868658851179,1.46439098258651
"Photosynthesis protein - Photosystem I (P700 chlorophyll a)",5.27577761954968,-1.64382562629047,-5.98580514343056,3.17286447244197,4.20076597940762,2.1715766557914,0.4843298663727,4.36329978955607,3.91142914165442,4.86777072206822,-5.44459856789724,4.12694469858659,0.4029602692071,-5.44875960372905,-7.36746449117005,3.72869303420933,4.51444670375472,-6.32002328881979,-2.64828906361604,2.04078931115768
"Pores ion channels [TC:1]",-4.60046595157556,-0.233060359118178,3.7671593352427,-1.30550107167302,-2.36005545030992,-0.539618797086612,2.64020813991899,-0.487047009938626,-4.04158209660065,-2.93190746441037,2.11238346397066,-2.04559015761833,-1.44657726555738,-0.0424539622023981,3.55320409323347,0.762953085372501,-2.5324707981181,0.725433047353856,2.47901116426496,0.630157497653318
"Primary active transporters [TC:3]",0.530877403246798,1.34417383873025,-0.324514472067211,1.10064548581212,0.442305525703008,1.37119343198319,-0.190225397295493,-0.301239343876753,0.742439986231006,1.12736363581491,-0.158653184440303,-4.07852684115838,0.344511492674453,0.0871856278069634,-0.261856535343045,-1.66356826509058,0.881801327174731,0.559534940959619,-0.948670604260756,0.32740950897875
"Proteasome - Assembling factors",-3.28489171185355,-0.463648431176387,1.7481447799298,0.228029074625705,-2.50402054941674,-0.0211359850204795,3.01183133737781,-1.0590325791471,-2.68561361006713,-0.874361362932799,5.35231097022633,0.0452706428589963,-1.47898201623363,-1.61814337468687,1.41422148785161,-0.926167783067706,-3.19527031153232,-1.4135440716676,3.71547204846236,-0.387750952827606
"Proteasome - Core particles (20S proteasome)",-0.838194465589572,0.932287803452573,-0.107195023703828,1.058723797939,0.945351493912429,0.957961764274215,-0.289061405719294,-0.946850185394367,-0.271039639500533,1.2543673610844,-1.39550470764985,-2.6562482166133,0.324053272989472,-0.993300903242576,0.555436787766809,-1.49028976098792,0.224911759599707,0.120840530747003,0.714354898962321,2.00119814674809
"Proteasome - Regulatory particles",-0.644405456746216,0.830677331744145,-0.0842231906812015,0.330582296819161,1.81297940068002,0.953533850826185,-1.04331778514535,-1.65245577982655,0.434771300115786,0.922945016523481,-0.54807148471571,-2.59752879924787,1.49369483357093,0.372355940292686,0.219185675609101,-1.87374732074451,0.391098236696197,1.08759533369844,-0.257731589912648,0.966061031527362
"Protein - Actin-binding proteins",-0.736822843908172,-0.439312201764049,0.00578552639042503,-0.613132099655102,-0.201496698127166,0.558068739291979,-1.08568427403426,0.184173103223422,1.08870795996151,-0.647173958853162,0.660638191929914,0.864992610392991,-0.413554192134885,-0.614323994040223,0.0305167414084408,1.29340646385594,0.262408199209054,0.580318424647554,-0.879701786831884,-0.180204288704723
"Protein - Arf GTPases and associated proteins",-0.619247658268861,0.765611522588902,1.29037032152234,-1.86969691133321,0.146286495221207,0.319356122747147,0.0409790333784402,-0.596888022076653,-0.527182649643303,-0.858047784679744,0.829595721378609,-0.148829179741585,-0.25703848078224,0.441650604554617,1.25300621104464,-0.786213454292444,-0.328083583478445,1.36424028987593,0.225360676888485,-1.26090817048559
"Protein - Autophagosome formation proteins",-0.453272975831235,0.990604755319024,1.47819407737662,-3.3965258692001,0.498309280543619,0.897245125209875,0.447305950041376,-2.55973478101627,-0.552644896154538,-1.06463353292379,1.38119292796467,-1.80883942381182,1.94879727419683,1.52929711010044,2.21286302046928,-0.69924742848619,-0.303469817490692,2.80015322259883,-0.492746579490693,-2.60488579544557
"Protein - Calcium ion-dependent exocytosis",1.60297014074163,-0.182991960842715,-0.562921948187955,-0.468980475505636,0.143771608424856,-0.4090830558895,-1.61662429438866,-0.360885912121989,0.990619968418728,-0.245578879574865,-0.277704135342932,1.18943971886445,0.0718287877513175,-0.811876472137545,0.01503715819899,0.603527413890556,1.37020948129028,-0.0867077608206611,-0.0905529692189651,-0.389986491826343
"Protein - Chaperone mediated autophagy (CMA)",-3.49943608090467,-0.292027696068377,1.96809619191874,0.00456280927973019,-2.61881211811733,-0.053465062882056,3.20181772371194,-0.812042887767933,-2.97417016055131,-1.32023785686279,4.41906860862761,-0.719274203313344,-2.36302845335517,-1.72003452945457,2.2159594680067,-0.569224736941134,-3.03343588538716,-1.54148531714006,3.6193657966545,0.782994056864845
"Protein - Clathrin-mediated endocytosis",-1.69112924619345,0.210528897226529,1.0047911284772,-0.602532838812817,-1.50786266439789,0.0531689607375852,0.755260105203213,-1.21157324464745,-2.11205019438128,-0.987965805339013,3.37417204969882,0.308149062068229,0.0829563470362443,-0.415669785489708,1.47760805494199,-0.378369236509373,-1.33308543414063,0.212590747796089,1.17707714668633,-0.807755853871859
"Protein - Forward pathways",-0.183790615019765,-0.151562099706725,0.319786322499345,-0.00419131351420263,0.459254247581727,-0.245182161368709,-0.75480476167393,0.128643396171349,-0.470219701797752,-1.26123411275627,0.72824224964798,-1.68329148020571,0.15993452733186,-0.563057628595849,0.863554115051279,-0.928434072708849,0.418319858315648,0.303471119468317,0.176924631660055,1.27421858452089
"Protein - Lipid raft mediated endocytosis",0.135572873445559,-1.08616054793316,-1.4655774461948,1.72837152167329,-0.277086119939283,0.17403314316827,-1.39798344509079,1.76630624521566,-0.0767646808669052,0.37725160658952,-0.27119982428968,1.12247647726171,-0.00265425937911744,-1.06830159004035,-1.27708141151121,0.788163139131204,-0.0793357894967868,-0.507973405977872,-0.23570429829854,1.90918069310459
"Protein - Macropinocytosis",0.595435746195692,-0.492870596982819,-1.26253129146503,0.691824632877275,-0.204769397629267,-0.0681328365456272,-1.63820057308138,0.371406179615656,0.143719382890795,0.509015369176766,-0.484669415140715,0.956064677420294,1.00062590688646,-0.394821679603384,-1.12426234458284,0.871443725748335,0.6884848354674,-0.0312123731085431,-0.0370810854975615,1.12766543673343
"Protein - Mitophagy",0.720916751066293,-0.116311246147521,0.107779768797909,-1.50862065169237,0.696597974522469,0.966610098885945,-0.795984927097938,-1.27323211252648,1.01981723777147,0.0223557210872918,0.654400041691734,-1.01291301940366,0.970026295636176,0.918256797380019,0.22505351050772,-0.266462524254811,0.976030856657228,2.27511004710936,-1.65395509913357,-1.55984849374494
"Protein - Other autophagy associated proteins",-0.584625656713014,1.71377627986758,1.50387965374037,-2.253855801625,-0.533374814291575,-0.361689193470407,0.79168156083702,-1.05593353731657,-0.932779488959809,-1.09629694329936,2.21873176678865,0.00263604416918164,0.364318695842765,-0.0064914008212913,0.880134193187474,-0.905629144773452,-0.97560412326868,1.44891982242621,1.59804168047292,-2.27947331121606
"Protein - Retrieval pathways",0.127325529118265,-0.458707148634192,-0.425384341125834,0.973836177159218,0.589674414948651,-0.155890884105137,-1.54265131136249,-0.531600981596951,1.41614941131973,0.024294750027502,0.224176338548945,-0.473746446750882,1.55674276933002,0.108290346159592,0.167308607231645,-0.312847499428694,0.00456540950214255,0.120244816145623,-1.693600401295,0.114444512527097
"Protein - Small GTPases and associated proteins",-0.332040996854958,-0.121392343982753,-1.06987828648452,-0.181756050103162,-0.150467407972248,1.40196863418923,-1.28986731706645,-0.0970026911674277,-0.14364068163618,0.730188058334962,-0.0131732209670718,0.310982611828567,1.30573619094983,1.59326536663662,-0.265719607528075,-0.292613455753692,-0.0959044223456815,0.868172915534603,-0.90767569203641,0.353464090766021
"Protein - SNAP-25[C] (Qc)",-0.0926619583500056,0.552027834877656,0.638937294737829,-0.570057718880581,0.175172412057478,0.0875179623063299,-0.186284802842852,-0.414850944810997,-0.15260576699219,-0.520085822709799,0.118224403439401,-0.393796453408237,0.159168209178504,0.814491652372183,0.387349661219152,-1.07722049156828,-0.529774307577291,1.54962759150843,0.0729751556489491,-0.628743245938846
"Protein - SNARE associated proteins",-0.266676642071993,0.111265975707073,0.390250996302283,-1.22007245831865,0.530148837868772,0.279455364925655,-0.401389526241295,-0.673709548553895,0.084701908133987,-0.00440916098088359,0.534347932318954,-0.891593731203443,0.537006326644341,0.103404441054029,0.896292688430737,-0.592813753193763,0.445558039279579,1.05853393514374,-0.476995167925323,-0.387786487155513
"Protein - Syntaxin (Qa)",-0.305012796063644,-0.15631812526386,-0.0603286742681901,0.453622856943098,-0.804163588730284,0.785713353369697,-0.0280153889678049,-1.23643087259482,-0.187503565466923,1.44562750301894,0.274698216101719,0.638144641237903,-1.24104809495298,0.815728584394725,0.532369383250925,-1.20474271567742,-1.38241153958897,0.104211700212018,0.177136542978633,0.837103994325702
"Protein - Tethering complex",0.67706431663999,-0.0961225379580002,-0.0331684469156039,-0.433583555705769,0.266223505755297,-0.465407700931929,-1.12256368669257,-0.568966696846022,0.627490990983755,-0.871271188194269,0.667612220469299,-0.473226511354033,0.855927847119265,0.177576353044331,0.261247397343223,-0.641707292509432,0.906795231154058,0.721765991836657,-0.598358421405985,0.0135854848240724
"Protein - VAMP, Ykt6, Sec22 (R)",-0.44432441052024,1.21737036149697,0.55334801324498,-1.1473437404528,0.0302515385092067,0.145105419495583,-0.613773095268765,-0.391130766479879,-0.200206208379388,0.154128242725645,0.0328467543837941,-1.12206609367355,0.308167942846092,1.13980155663225,0.432643444413665,-0.571337952156515,0.0283872479333451,1.36281379011212,0.253095116974689,-0.502061462720659
"Proteins involved in snRNP biogenesis",0.274369030859313,0.0602256002335951,-0.0527971719567403,-0.414198713063161,0.798953169503519,1.16228450516825,0.143388137669117,-0.219275251073214,0.928331789492093,-0.696436345299359,0.278877896267335,-1.09799585912269,1.05910370061856,0.706755583135158,-0.375589749143676,-0.774400451199075,0.92889910366431,0.617660657068772,-1.12855397159727,-1.10214312707159
"Receptor - Others",-2.05148882733993,-0.105959323575456,2.24847514737301,-2.57646020016403,-1.11576987917982,0.856725204333434,1.35428186294267,-1.27519606919043,-1.68704720991011,-0.560591500286651,2.04663093026676,-0.381546340854682,-0.892537947650525,0.36263084442678,2.71614317399266,0.6208064559189,-1.50627537685947,0.647949475410009,0.361691761436698,-1.48026370944766
"Regulator of mitochondrial biogenesis",-0.462500352645859,1.1186962001871,1.53051725335094,-1.77329647203346,-0.271233683520066,0.509001769414585,1.80184267416485,-1.57335228890326,-0.439710793568383,-1.37795725609364,2.1464860485967,-0.998850145539039,0.600980051285821,0.630241204313577,1.04879699376405,-1.45646757776059,-0.602059521080659,1.66660910480442,0.638476204747805,-3.18039928033517
"Repair protein - Check point factors",0.301603107934673,-0.440537279486581,-1.31139823412033,2.04971349246957,0.690408202754983,-0.122236044550195,-1.94347876323963,-0.843413409786712,1.85874916986811,1.15314787755468,-0.848729671486015,-0.996239383870384,1.50393557889688,0.719238371736884,-0.820334902142409,-2.07950687949882,0.934335713268499,0.768057925824359,-1.60896658880226,2.00430055942149
